,d1,d2,d3,d4,d5,d6,Temperature,Humidity,Weather
3254,28.35,14.302,21.682,13.355,17.9,25.331,,,
3255,28.318,17.091,21.502,12.469,17.376,25.846,,,
3256,27.495,16.939,21.345,12.131,16.595,25.505,,,
3257,27.47,16.392,20.517,12.388,16.595,25.745,,,
3258,27.173,14.439,20.543,13.396,16.96,25.385,,,
3259,27.228,15.394,20.489,12.131,18.233,26.595,,,
3260,27.104,17.491,22.49,12.131,17.322,25.57,,,
3261,28.352,15.05,22.05,12.218,18.408,25.271,,,
3262,28.119,16.664,20.791,13.554,18.409,25.162,,,
3263,27.716,16.347,21.712,13.358,15.833,25.816,,,
3264,28.279,17.056,21.711,12.162,16.092,25.57,,,
3265,28.422,16.109,21.912,12.389,17.376,26.33,,,
3266,27.881,14.009,21.865,12.131,17.805,25.348,,,
3267,28.406,14.46,21.779,10.911,17.075,25.481,,,
3268,28.219,15.05,21.751,13.358,18.75,25.63,,,
3269,27.647,17.043,21.501,13.554,17.532,25.368,,,
3270,27.928,17.264,21.419,13.353,18.672,25.023,,,
3271,27.568,17.109,21.93,11.761,17.781,26.109,,,
3272,27.779,14.987,22.218,12.863,16.595,25.838,,,
3273,27.789,14.763,21.225,11.761,17.507,26.123,,,
3274,27.743,16.257,21.912,15.603,16.564,25.85,,,
3275,26.517,15.056,21.419,10.544,18.672,25.701,,,
3276,27.486,15.673,21.419,14.367,17.608,25.754,,,
3277,26.508,15.427,21.292,12.863,16.842,26.092,,,
3278,26.527,14.788,22.951,15.096,15.873,25.481,,,
3279,26.59,16.836,22.471,12.218,17.377,25.24,,,
3280,26.636,14.362,21.501,12.218,17.78,25.384,,,
3281,26.901,16.001,21.345,13.358,17.507,25.909,,,
3282,26.9,16.235,22.261,13.911,16.842,25.994,,,
3283,27.419,16.565,20.851,13.921,17.732,25.267,,,
3284,27.083,14.785,22.592,13.358,16.96,25.858,,,
3285,25.54,16.222,20.706,13.354,17.507,25.532,,,
3286,27.01,16.897,21.76,13.358,15.531,25.301,,,
3287,27.156,14.154,21.912,13.554,16.595,25.917,,,
3288,27.666,15.171,21.93,13.862,17.377,26.665,,,
3289,24.708,14.623,22.748,13.082,17.608,25.816,,,
3290,24.068,14.52,21.51,13.358,18.345,26.235,,,
3291,21.853,16.764,22.217,12.389,17.269,25.203,,,
3292,25.377,15.401,22.616,13.358,17.075,25.513,,,
3293,25.662,15.016,22.081,12.862,16.805,25.96,,,
3294,27.624,17.255,23.017,13.29,16.563,25.735,,,
3295,28.778,15.162,22.592,13.348,17.609,25.602,,,
3296,25.891,22.49,21.51,13.554,17.532,25.386,,,
3297,27.84,16.813,21.826,14.771,16.842,26.411,,,
3298,27.115,14.551,22.321,13.802,18.173,24.875,,,
3299,25.564,16.642,21.837,13.802,18.084,25.661,,,
3300,24.131,21.766,21.779,13.554,17.323,25.335,,,
3301,21.541,16.03,23.103,13.358,19.048,25.872,,,
3302,20.102,13.913,21.931,13.921,16.96,25.861,,,
3303,22.696,16.858,21.759,13.802,17.781,25.789,,,
3304,23.524,16.996,22.046,13.554,18.238,25.14,,,
3305,22.265,14.109,22.295,13.862,17.805,24.908,,,
3306,22.311,16.846,21.827,13.554,18.106,25.57,,,
3307,23.079,16.419,23.463,13.358,17.531,25.162,,,
3308,23.184,16.65,22.991,13.082,18.076,25.096,,,
3309,24.501,14.613,21.123,13.358,18.409,25.662,,,
3310,21.858,16.029,22.616,12.218,17.899,24.889,,,
3311,20.93,16.955,21.912,13.802,18.083,25.789,,,
3312,21.189,23.072,22.535,13.862,17.186,25.228,,,
